doi,unique_id
10.1039/c8nr01090k,WOS:000435358600007
10.1007/s11665-024-10005-8,WOS:001303244900004
10.1016/j.jcis.2024.08.055,WOS:001297752200001
10.1021/acsenergylett.7b00349,WOS:000403303500015
10.1016/j.ijhydene.2003.07.003,WOS:000187235300004
10.1007/s12274-022-5101-0,WOS:000898700700011
10.1002/advs.202403752,WOS:001293586000001
10.1016/j.cej.2021.132674,WOS:000725013900006
10.1021/acsomega.2c07856,WOS:000927315500001
10.1016/j.apcatb.2022.121389,WOS:000798989400005
10.1016/j.cej.2020.128105,WOS:000653229500129
10.1016/j.chempr.2023.06.001,WOS:001043679400001
10.1007/s11051-024-05954-z,WOS:001172868500004
10.1016/S0360-3199(98)00120-7,WOS:000081879200002
10.3390/ma3063675,WOS:000298241700009
10.1002/adfm.202206006,WOS:000822057800001
10.1016/S1872-5805(25)60949-8,WOS:001449554100001
10.1016/j.fuel.2022.124343,WOS:000807374700004
10.1021/acscatal.4c02778,WOS:001277915900001
10.1016/j.apcatb.2021.120484,WOS:000697423000005
10.1021/acs.nanolett.6b03332,WOS:000385469800092
10.1002/aesr.202100052,WOS:000783861500007
10.1016/j.jcis.2021.02.052,WOS:000634152600003
10.1039/d4ee01825g,WOS:001288446500001
10.1016/j.apcatb.2023.123677,WOS:001153429500001
10.1016/j.electacta.2018.12.087,WOS:000456432200025
10.1021/acssuschemeng.2c03663,WOS:000879514200001
10.1039/d3nr01112g,WOS:000979946800001
10.1021/acsnano.6b06089,WOS:000392886500039
10.1021/acs.energyfuels.4c01935,WOS:001263982300001
10.1016/j.jallcom.2021.160433,WOS:000660477400002
10.1016/j.electacta.2014.03.141,WOS:000337209600039
10.1126/sciadv.adl3693,WOS:001279280300023
10.1016/j.matlet.2019.126673,WOS:000493283400009
10.1016/j.commatsci.2023.112778,WOS:001154034200001
10.1039/d0ma00138d,WOS:000613915200012
10.1016/j.apcatb.2021.120170,WOS:000663214700003
10.1002/smll.202302025,WOS:000993279300001
10.1021/jacs.8b13228,WOS:000459642000057
10.1016/j.jechem.2021.10.031,WOS:000783890100002
10.1016/j.ijhydene.2016.06.218,WOS:000395842000058
10.1039/c8nr02402b,WOS:000434692000020
10.1021/acssuschemeng.7b01713,WOS:000412382700048
10.1021/acsanm.3c01221,WOS:001008131000001
10.1021/acsaem.3c01570,WOS:001051498200001
10.1016/j.jelechem.2024.118806,WOS:001367167100001
10.1016/j.ijhydene.2014.02.114,WOS:000335708600018
10.1039/d4qi03298e,WOS:001433852400001
10.1016/j.jcis.2019.01.066,WOS:000460710800061
10.1016/j.electacta.2018.06.126,WOS:000439874200100
10.1016/j.ijhydene.2019.07.229,WOS:000488887400035
10.1016/j.electacta.2017.08.009,WOS:000410679300012
10.1016/j.electacta.2023.142826,WOS:001038929100001
10.1016/j.ijhydene.2024.02.291,WOS:001258863800001
10.1002/admi.201800611,WOS:000445175500019
10.1039/d4qi03353a,WOS:001438607600001
10.1016/j.apcatb.2025.125024,WOS:001410165700001
10.1039/d3cc01510f,WOS:001024708600001
10.1016/j.jechem.2020.07.037,WOS:000634463600003
10.1021/acsomega.9b04237,WOS:000525754500032
10.1016/j.jcis.2023.07.069,WOS:001066129300001
10.1016/j.jcat.2024.115331,WOS:001174727700001
10.1002/aenm.201902703,WOS:000493158800001
10.1021/jp5054452,WOS:000346759300042
10.1039/d0nr08025j,WOS:000612999200028
10.7503/cjcu20200652,WOS:000616102800011
10.1021/acscatal.4c00267,WOS:001242259500001
10.1021/ic501631h,WOS:000341229600034
10.1016/j.jelechem.2018.07.054,WOS:000443663400029
10.3390/jcs7090403,WOS:001073842800001
10.1021/acs.inorgchem.1c03801,WOS:000780256600020
10.1021/acs.energyfuels.3c02358,WOS:001068706200001
10.1021/acs.jpcc.8b08733,WOS:000463844500079
10.1002/aesr.202100030,WOS:000783860800003
10.1038/s41467-023-43302-2,WOS:001106858800042
10.1021/acscatal.3c03292,WOS:001113321200001
10.1039/d1qm00751c,WOS:000674761100001
10.1016/j.jssc.2017.12.030,WOS:000424857600001
10.1016/j.ijhydene.2022.05.253,WOS:000861289900013
10.1155/2024/9996841,WOS:001186069000001
10.1038/ncomms15377,WOS:000400849800001
10.1016/j.jallcom.2020.154394,WOS:000522634300025
10.1002/adfm.202417211,WOS:001413867200001
10.1016/j.electacta.2022.139921,WOS:000794205200025
10.1039/d3ta06182e,WOS:001125592700001
10.1021/acs.energyfuels.4c05699,WOS:001387058800001
10.3390/inorganics7080098,WOS:000482965600012
10.1002/cssc.201601128,WOS:000386953500007
10.1002/advs.202200530,WOS:000770788400001
10.1016/j.jelechem.2021.115761,WOS:000709805200008
10.1016/j.ijhydene.2013.09.012,WOS:000328517700002
10.1016/j.jmst.2024.01.096,WOS:001241490300001
10.1016/j.carbon.2016.06.074,WOS:000380803600082
10.1016/j.apsusc.2024.160657,WOS:001278319000001
10.1016/j.nanoen.2015.10.014,WOS:000369918500021
10.1016/j.apsusc.2019.144163,WOS:000498641500063
10.1016/S1872-2067(14)60207-2,WOS:000349202600013
10.1039/d1nj05967j,WOS:000761764900001
10.1016/j.jechem.2017.10.015,WOS:000415600300018
10.1039/c5ta02198g,WOS:000354395400008
10.1016/j.elecom.2018.04.019,WOS:000432730900003
10.1021/acsaem.3c01258,WOS:001069891400001
10.1016/j.catcom.2023.106796,WOS:001110514900001
10.1021/acssuschemeng.9b07237,WOS:000526592900009
10.1002/smll.202203125,WOS:000842821200001
10.1016/j.ultsonch.2022.106013,WOS:000797196200006
10.1016/j.ijhydene.2025.02.291,WOS:001433614500001
10.1088/1361-6528/ab37ba,WOS:000482553700001
10.1039/c5ee03456f,WOS:000372243600009
10.1021/acs.inorgchem.2c03132,WOS:000909156900001
10.1021/acsami.1c03618,WOS:000645520700066
10.1016/j.ijhydene.2019.03.142,WOS:000471081800002
10.7503/cjcu20200161,WOS:000563827400020
10.1016/j.mtchem.2024.102081,WOS:001298682800001
10.1016/j.ijhydene.2024.07.287,WOS:001280060700001
10.1039/c9nj00299e,WOS:000468631600006
10.1002/anie.202317313,WOS:001127538500001
10.1038/s41467-021-23750-4,WOS:000664874700033
10.3389/fchem.2023.1173910,WOS:000986343600001
10.1016/j.isci.2023.106797,WOS:001021346600001
10.1515/zpch-2019-1491,WOS:000534258100009
10.1016/j.mtchem.2023.101432,WOS:000951872300001
10.1039/c5ra24773j,WOS:000369515500058
10.1080/01932691.2024.2342428,WOS:001205381500001
10.1016/j.electacta.2012.05.047,WOS:000306621200053
10.1039/d1nr06443f,WOS:000753056300001
10.1016/j.fuel.2022.124908,WOS:000824762700004
10.1016/j.jelechem.2022.117116,WOS:000920630000001
10.1016/j.matchemphys.2022.127038,WOS:000916871300004
10.1016/j.jcis.2020.12.011,WOS:000615743200014
10.1016/j.joule.2024.06.002,WOS:001274231700001
10.1021/acscatal.8b01172,WOS:000438475100004
10.1021/acsanm.2c01069,WOS:000823193000001
10.1016/j.pnsc.2024.07.012,WOS:001350175300001
10.1021/acsnano.4c08058,WOS:001369784700001
10.1002/anie.202016207,WOS:000621039700001
10.1016/j.apsusc.2022.152546,WOS:000775632700001
10.1016/S0360-3199(98)00014-7,WOS:000077097600008
10.1016/j.jelechem.2022.116650,WOS:000850409200004
10.1038/s41467-025-55854-6,WOS:001391774400015
10.1002/cssc.202000416,WOS:000535089400001
10.1016/j.cattod.2021.05.019,WOS:000810494700001
10.1039/c7cs00846e,WOS:000440433100005
10.1002/cphc.202000692,WOS:000590060300001
10.1016/j.ijhydene.2021.05.151,WOS:000674605600005
10.1002/adfm.202409390,WOS:001277418300001
10.1016/j.apcatb.2019.04.038,WOS:000469904500003
10.1016/j.apmt.2018.01.006,WOS:000432609800007
10.1039/d0se00466a,WOS:000544657200002
10.1039/d2ta04266e,WOS:000862891800001
10.1002/adfm.202404565,WOS:001227675300001
10.1039/d0se01087a,WOS:000582936800002
10.1016/j.apsusc.2022.156189,WOS:000915616900001
10.1016/j.ijhydene.2014.12.076,WOS:000350187500001
10.3390/nano12152557,WOS:000839908900001
10.1016/j.apmt.2020.100913,WOS:000632616500005
10.1016/j.matlet.2022.131934,WOS:000767844000011
10.1016/j.apmt.2017.01.006,WOS:000415949000001
10.1002/ente.202000142,WOS:000535609400001
10.1016/j.jelechem.2022.116679,WOS:000861235700008
10.1002/advs.202301566,WOS:001011959900001
10.1007/s40242-022-2040-y,WOS:000794103800001
10.1039/d0ta09903a,WOS:000614172600046
10.1021/acs.analchem.7b02799,WOS:000407988600055
10.1002/asia.202000925,WOS:000579079800001
10.1063/1674-0068/31/cjcp1804058,WOS:000451271600013
10.1016/j.commatsci.2025.113658,WOS:001402797900001
10.1007/s40843-024-2975-1,WOS:001289938900001
10.1016/j.matlet.2024.137692,WOS:001355346500001
10.1088/2053-1583/aa659d,WOS:000398424400008
10.1016/j.cej.2024.148776,WOS:001171086100001
10.1021/acscatal.9b01298,WOS:000480503700051
10.1016/j.mssp.2022.107164,WOS:000883091000004
10.1016/j.ccr.2023.215381,WOS:001065585800001
10.1021/acs.chemrev.3c00712,WOS:001226310300001
10.1021/acsanm.2c01709,WOS:000821949000001
10.1016/j.envres.2022.113731,WOS:000838026400004
10.1039/c9ta10990k,WOS:000508855700049
10.1002/adfm.202108167,WOS:000709159100001
10.1039/d1cy00302j,WOS:000659213500001
10.1016/j.ijhydene.2024.04.281,WOS:001238168400001
10.1016/j.electacta.2019.135075,WOS:000496186100014
10.1016/j.apsusc.2024.161335,WOS:001334347700001
10.1016/j.cej.2021.129645,WOS:000664204900001
10.1016/j.jpcs.2022.111051,WOS:000880615300001
10.1002/eom2.12005,WOS:000682527000001
10.1016/j.jallcom.2022.165862,WOS:000819473900004
10.1039/d3dt00823a,WOS:000991053200001
10.3390/nano13132012,WOS:001031099000001
10.1021/acsnano.0c05874,WOS:000615915300024
10.1021/acs.jpcc.0c00249,WOS:000529873300007
10.1016/j.mtener.2020.100426,WOS:000577092700012
10.1016/j.nanoen.2020.105234,WOS:000596606000003
10.1039/c8nr01556b,WOS:000430537200009
10.1039/c7cy02463k,WOS:000427152800007
10.1002/sus2.267,WOS:001412361000001
10.1016/j.jelechem.2023.117709,WOS:001062711400001
10.1039/c9ta00598f,WOS:000463970400052
10.3390/catal12020222,WOS:000770861100001
10.1088/1361-648X/ad2d45,WOS:001180431100001
10.1002/celc.202100384,WOS:000664219100015
10.1016/j.ijhydene.2023.10.137,WOS:001138134100001
10.1007/s11244-025-02082-3,WOS:001440849000001
10.1016/j.fuel.2025.135035,WOS:001455505400001
10.1021/acs.chemmater.5b03148,WOS:000365465600002
10.1016/j.jcis.2023.01.069,WOS:000964809400001
10.1103/PhysRevMaterials.7.085801,WOS:001052954300002
10.1016/j.mcat.2024.114023,WOS:001299418600001
10.1016/j.apsusc.2020.147404,WOS:000566337200003
10.1002/adma.201802880,WOS:000455111100004
10.1021/acsami.1c02129,WOS:000655027500001
10.1016/j.apcatb.2018.04.032,WOS:000438478900005
10.1002/adfm.202208358,WOS:000895491200001
10.1016/j.joule.2022.09.004,WOS:000880294900010
10.1021/acsomega.3c01794,WOS:001082687200001
10.1039/d4ta04455j,WOS:001324186500001
10.26599/NR.2025.94907102,WOS:001408034200001
10.1002/cssc.202400056,WOS:001199934800001
10.20964/2019.01.47,WOS:000455046500047
10.1016/j.ijhydene.2022.11.070,WOS:001020411400001
10.1021/jp506288w,WOS:000342118500006
10.1016/j.ceramint.2024.04.223,WOS:001336357800001
10.1002/aesr.202100089,WOS:000783863100017
10.1002/smll.201703098,WOS:000426524600007
10.1002/celc.202001441,WOS:000603332400001
10.1016/j.ccr.2024.216287,WOS:001347486000001
10.1016/j.jallcom.2017.04.205,WOS:000402208500005
10.1039/d0se00201a,WOS:000563991800034
10.3866/PKU.WHXB202404023,WOS:001397980000005
10.1021/acsami.2c02861,WOS:000810000500001
10.1016/j.cclet.2023.108459,WOS:001149348100001
10.1002/slct.202405336,WOS:001393811000001
10.1021/acsomega.8b00015,WOS:000427939400048
10.1021/acsnano.2c05691,WOS:000862386000001
10.1021/acs.jpcc.1c09775,WOS:000745903400001
10.1021/acs.nanolett.1c04840,WOS:000777171600068
10.1016/j.colsurfa.2020.124950,WOS:000555835300006
10.1016/S1872-2067(24)60067-7,WOS:001283275200001
10.1039/c7cc08895g,WOS:000423472900011
10.1016/j.jelechem.2025.118945,WOS:001405325000001
10.1016/j.apcatb.2023.123279,WOS:001147015800001
10.1016/j.electacta.2008.01.081,WOS:000255604800001
10.1016/j.jpcs.2019.05.003,WOS:000472124700030
10.1002/cnma.202400571,WOS:001374085000001
10.1149/1945-7111/abc4f5,WOS:000594747200001
10.1039/d4ma01262c,WOS:001396723300001
10.1016/j.jallcom.2024.174649,WOS:001237146200001
10.1016/j.catcom.2022.106417,WOS:000793351500006
10.1016/j.jallcom.2021.163441,WOS:000749697800004
10.1016/j.cej.2024.149486,WOS:001197593800001
10.1016/j.est.2022.104912,WOS:000807734700005
10.1039/d3ta02710d,WOS:001012990500001
10.1016/j.cej.2024.153956,WOS:001286306600001
10.1016/j.nanoen.2022.107654,WOS:000868331300007
10.1002/adma.202401110,WOS:001196928300001
10.1002/er.8026,WOS:000787657200001
10.1016/j.jcis.2025.02.067,WOS:001440055000001
10.1021/acs.energyfuels.1c01079,WOS:000683814800065
10.1016/j.ijhydene.2025.03.153,WOS:001449956400001
10.1016/j.matlet.2023.135169,WOS:001071879300001
10.1016/j.mssp.2020.105138,WOS:000540239600006
10.1016/j.matlet.2023.134423,WOS:000999157400001
10.1021/acscatal.0c03800,WOS:000598140200039
10.1002/smll.202307052,WOS:001099114400001
10.1016/j.apsusc.2019.05.185,WOS:000471996400111
10.1002/adfm.202424593,WOS:001426437500001
10.1039/d4ta08240k,WOS:001393023900001
10.1016/j.colsurfa.2024.134863,WOS:001301595300001
10.1039/d1ta08097k,WOS:000731999000001
10.1039/d0se01505a,WOS:000616375400008
10.1021/acsami.2c16656,WOS:000941726300001
10.1016/j.ijhydene.2018.11.040,WOS:000456355600031
10.1021/jacs.7b12968,WOS:000430642000032
10.1002/aesr.202400050,WOS:001217070700001
10.1021/acsami.4c16293,WOS:001368407600001
10.1002/adfm.201704594,WOS:000419866000012
10.1016/j.ceramint.2018.08.166,WOS:000448226900079
10.1021/acs.inorgchem.3c00916,WOS:001010166500001
10.1039/d2sc01250b,WOS:000821588600001
10.1039/c9ra07334e,WOS:000504904200040
10.1016/j.electacta.2024.143988,WOS:001203248600001
10.1016/j.ijhydene.2023.10.313,WOS:001138042300001
10.1021/acssuschemeng.4c05913,WOS:001356511000001
10.1016/j.ijhydene.2019.08.164,WOS:000491622900003
10.1088/1361-6528/aac851,WOS:000434988200001
10.1016/j.matchemphys.2020.123339,WOS:000572428400015
10.1016/j.mtsust.2024.100695,WOS:001199116700001
10.1039/c8ta03672a,WOS:000437469300061
10.34133/2020/9068270,WOS:000599096600001
10.1039/d4nr04047c,WOS:001395297200001
10.1039/d3ee03398h,WOS:001161506800001
10.1007/s10562-024-04737-4,WOS:001243263100002
10.1021/acssuschemeng.9b04192,WOS:000503330400012
10.1016/j.ijhydene.2022.06.009,WOS:000863284100013
10.1021/acs.jpcc.8b09259,WOS:000451101400041
10.1007/s11426-024-2350-4,WOS:001390917700001
10.1016/j.ijhydene.2024.07.131,WOS:001272611300001
10.1002/admi.201600532,WOS:000393771300013
10.1016/j.jallcom.2023.169077,WOS:000927080000001
10.1016/j.est.2025.115292,WOS:001407601900001
10.1002/anie.201805520,WOS:000437668700060
10.1016/j.jmst.2020.09.016,WOS:000636043900017
10.1016/j.ijhydene.2024.10.168,WOS:001338727900001
10.1016/j.flatc.2023.100499,WOS:000966667900001
10.1002/advs.202200957,WOS:000782586500001
10.1021/acsami.6b15244,WOS:000394481800028
10.1016/j.ijhydene.2024.09.284,WOS:001329098400001
10.1016/j.cej.2022.141188,WOS:000926608200001
10.1021/acssuschemeng.3c01881,WOS:001004364100001
10.1021/acs.iecr.4c02917,WOS:001340138100001
10.1002/slct.202500936,WOS:001458839100001
10.1002/slct.202003827,WOS:000590573600024
10.1117/1.APN.2.5.056009,WOS:001302770400001
10.1016/j.jallcom.2022.166706,WOS:000848484000004
10.1063/5.0100999,WOS:000876565300001
10.1007/s12678-018-0463-5,WOS:000434639900005
10.1016/j.nanoen.2018.08.025,WOS:000448994600055
10.1002/pssa.202100377,WOS:000706620300001
10.1021/acscatal.9b05470,WOS:000535291500025
10.1016/j.renene.2020.03.171,WOS:000537825800061
10.1002/chem.202303826,WOS:001152185000001
10.1021/acssuschemeng.2c05377,WOS:000888140000001
10.1021/acsaem.8b00111,WOS:000458706000002
10.1016/j.cej.2024.148926,WOS:001174986200001
10.1016/j.electacta.2018.10.050,WOS:000451333900037
10.1002/celc.201801691,WOS:000462598900019
10.1063/5.0021578,WOS:000578452900001
10.1039/c6ta00945j,WOS:000378947200032
10.1016/j.compositesb.2019.107252,WOS:000494052600018
10.1016/j.matchemphys.2022.126506,WOS:000839349900001
10.1021/acscatal.9b02457,WOS:000494549700027
10.1016/j.apcatb.2020.119300,WOS:000564577900004
10.1016/j.apsusc.2017.07.142,WOS:000415135500030
10.1039/d0sc02351e,WOS:000599443300014
10.1016/j.poly.2019.03.026,WOS:000499766700011
10.1021/acsanm.4c03907,WOS:001330118800001
10.1021/acs.inorgchem.0c01648,WOS:000558727500076
10.1016/j.jelechem.2022.116905,WOS:000877512000005
10.1016/j.nanoen.2018.10.004,WOS:000450974700010
10.20964/2021.07.38,WOS:000669352100027
10.1149/1945-7111/ab86c2,WOS:000527148000002
10.1016/j.colsurfa.2023.131824,WOS:001054488500001
10.1016/j.ijhydene.2024.11.364,WOS:001400324800001
10.1039/c6cp01401a,WOS:000381056500013
10.1002/adma.202104405,WOS:000728229100001
10.1039/c9ta05601g,WOS:000476599900017
10.1007/s10800-021-01555-z,WOS:000636950600003
10.1007/s11426-021-1112-2,WOS:000720241200003
10.1016/j.diamond.2025.112157,WOS:001445884900001
10.1021/acsmaterialslett.2c00371,WOS:000823435800001
10.1016/j.ijhydene.2019.10.023,WOS:000501653500024
10.1016/j.jallcom.2021.158597,WOS:000626334500014
10.1016/j.cclet.2021.01.017,WOS:000735948800012
10.1002/cssc.201701612,WOS:000416158500015
10.1039/c7ta03582a,WOS:000404618200006
10.3390/ma16062204,WOS:000957701700001
10.1016/j.ijhydene.2023.10.171,WOS:001138463700001
10.1016/j.surfin.2023.103640,WOS:001128645900001
10.1002/smtd.202101186,WOS:000726291200001
10.1016/j.electacta.2014.10.105,WOS:000346182900041
10.1021/acs.jpcc.3c05002,WOS:001140649000001
10.3390/nano15060445,WOS:001452965500001
10.1002/smll.202305889,WOS:001101413000001
10.1021/acsaem.9b01807,WOS:000504953500052
10.1149/2.0571609jes,WOS:000388988100012
10.1002/adma.201807780,WOS:000468005400012
10.1016/j.apcatb.2024.124388,WOS:001369262800001
10.1016/j.ijhydene.2024.03.308,WOS:001285980900001
10.1002/slct.201701491,WOS:000413347200037
10.1002/tcr.202200213,WOS:000863679700001
10.1021/acsami.6b12984,WOS:000392909500046
10.1021/acs.inorgchem.3c02332,WOS:001066430600001
10.1016/j.inoche.2022.109918,WOS:000861039200001
10.1016/j.jallcom.2022.164539,WOS:000793642500003
10.1016/j.cej.2021.129031,WOS:000644451300003
10.1016/j.jssc.2018.06.005,WOS:000441485200028
10.1039/c5nr06726j,WOS:000368040200031
10.1002/elan.202060370,WOS:000587533800001
10.3390/nano11020290,WOS:000622909400001
10.1016/j.jssc.2021.122191,WOS:000647792400039
10.1016/j.cej.2024.149457,WOS:001180745800001
10.1039/c6ra07538j,WOS:000374972800003
10.1021/acsaem.9b01563,WOS:000516665300011
10.1021/acsaem.4c01855,WOS:001320390800001
10.1039/c7cy02194a,WOS:000433517700011
10.3390/catal15010079,WOS:001405697100001
10.1039/d0ta10835a,WOS:000618794400026
10.1039/d3nj02566g,WOS:001039867700001
10.1002/cssc.202301922,WOS:001180911100001
10.1021/acsanm.2c04949,WOS:000937354300001
10.1016/j.apcatb.2019.117817,WOS:000483451200057
10.1002/aenm.201900328,WOS:000468796000016
10.1002/cplu.202400235,WOS:001298444900001
10.1002/cctc.201701018,WOS:000416248600020
10.1002/celc.202001541,WOS:000621089600014
10.1016/j.apcatb.2023.123331,WOS:001084089500001
10.1002/adma.202304494,WOS:001078343600001
10.3390/catal9050471,WOS:000472678500080
10.1039/d1dt01214b,WOS:000659527200001
10.1002/adfm.202000551,WOS:000529148100001
10.1016/j.jelechem.2024.118154,WOS:001202964300001
10.1016/S1872-2067(20)63632-4,WOS:000582725100025
10.1002/ejic.201701427,WOS:000430285700001
10.1016/j.jallcom.2024.175074,WOS:001251252600001
10.1002/pssa.202400481,WOS:001259016500001
10.1016/j.jallcom.2022.165564,WOS:000812995600003
10.1002/cssc.202001896,WOS:000573592100001
10.1016/j.jallcom.2020.155382,WOS:000560318100001
10.1016/j.jechem.2018.11.013,WOS:000477704000003
10.1016/j.physe.2024.116013,WOS:001257821300001
10.1016/j.apcatb.2020.119237,WOS:000552015900062
10.1016/j.electacta.2019.01.001,WOS:000457551900018
10.1002/adma.202405493,WOS:001289129900001
10.1016/j.mtchem.2023.101844,WOS:001134241800001
10.1016/j.jpowsour.2018.04.065,WOS:000435055500016
10.1021/acssuschemeng.8b04029,WOS:000449577200215
10.1149/2.1401902jes,WOS:000457898200002
10.1002/slct.201701952,WOS:000417411400009
10.1016/j.jelechem.2014.06.031,WOS:000341556000014
10.1002/sus2.186,WOS:001212065200011
10.1002/adfm.202425503,WOS:001391839800001
10.1002/smll.202500667,WOS:001434980500001
10.1007/s12598-024-02619-7,WOS:001181635800001
10.1016/j.jelechem.2024.118313,WOS:001240550700001
10.1021/acscatal.6b02552,WOS:000391783200044
10.1016/j.ijhydene.2024.04.099,WOS:001232033700001
10.1016/j.jallcom.2024.174300,WOS:001218322000001
10.1016/j.cej.2020.124977,WOS:000551901000043
10.1016/j.mtcomm.2024.110758,WOS:001344274900001
10.1016/j.jelechem.2024.118514,WOS:001276886000001
10.1002/smll.202403775,WOS:001258511800001
10.1016/j.jechem.2020.05.066,WOS:000605334900003
10.1021/acsanm.1c03941,WOS:000743196900001
10.1039/c7ta09092g,WOS:000422949700005
10.1007/s40145-022-0610-6,WOS:000826828200004
10.3389/fchem.2022.889579,WOS:000827294000001
10.1021/acs.jpcc.3c02818,WOS:001018160400001
10.1016/j.jelechem.2024.118527,WOS:001285553300001
10.1039/c6dt03257e,WOS:000390470400017
10.1088/1361-6528/aadd6e,WOS:000444906500001
10.15251/DJNB.2022.173.799,WOS:000834968700005
10.1039/d3ta06156f,WOS:001157918100001
10.1016/j.apcatb.2019.05.035,WOS:000472697500064
10.1039/c9nj05220h,WOS:000509327200054
10.1016/j.ijhydene.2014.05.016,WOS:000338388200017
10.1016/j.jallcom.2022.166052,WOS:000826692800004
10.20964/2019.12.61,WOS:000502341900040
10.1016/j.ijhydene.2020.02.141,WOS:000524161700011
10.1016/j.cej.2021.133068,WOS:000741175000006
10.1016/j.apcatb.2024.123892,WOS:001206491900001
10.1039/c9tc06769h,WOS:000549153600020
10.1016/j.ijhydene.2017.11.060,WOS:000424309800060
10.1016/j.cej.2024.151087,WOS:001234721100001
10.1016/j.cej.2024.152808,WOS:001263830000001
10.1007/s40820-024-01324-5,WOS:001157739600001
10.1039/d1ta05777d,WOS:000706669800001
10.1016/j.carbon.2017.08.039,WOS:000412118200022
10.1016/j.apsusc.2023.157899,WOS:001036865900001
10.1016/j.fuel.2025.135067,WOS:001448446300001
10.1021/acscentsci.3c01009,WOS:001133417700001
10.1002/adsu.202300283,WOS:001085610800001
10.1016/j.ijhydene.2018.07.048,WOS:000442064100007
10.1016/j.jcis.2020.02.014,WOS:000522141900020
10.1039/d5cy00008d,WOS:001449126300001
10.1016/j.jmgm.2021.108101,WOS:000782989600001
10.1021/acsaem.3c00062,WOS:000980718700001
10.1002/slct.202002200,WOS:000563958600013
10.1002/advs.202002341,WOS:000596133600001
10.1360/TB-2022-1133,WOS:001025691500008
10.1016/j.cej.2024.156680,WOS:001338691300001
10.1007/s40843-020-1511-7,WOS:000591247600001
10.1002/cssc.201801351,WOS:000448064300014
10.1039/d3ma00536d,WOS:001114133800001
10.1039/d4ta08678c,WOS:001422661000001
10.1016/j.ijhydene.2024.08.372,WOS:001308999000001
10.1016/j.ijhydene.2019.03.087,WOS:000470051300027
10.1021/acssuschemeng.3c07189,WOS:001167198000001
10.1016/j.jallcom.2024.178307,WOS:001402117300001
10.1021/acssuschemeng.4c03028,WOS:001277912900001
10.1002/smll.202007334,WOS:000612025200001
10.1021/acs.nanolett.4c01283,WOS:001242847300001
10.1016/j.diamond.2024.110942,WOS:001195538400001
10.1038/s41467-020-16554-5,WOS:000542983000012
10.1007/s12678-018-0498-7,WOS:000474412900004
10.1039/d3qi00138e,WOS:000944020200001
10.1002/smll.202200173,WOS:000795013300001
10.1016/j.jallcom.2023.173058,WOS:001149192900001
10.1016/j.electacta.2024.145066,WOS:001327084900001
10.1016/j.cej.2022.141169,WOS:000916126800001
10.1002/smll.202204758,WOS:000849566000001
10.1016/j.cej.2022.137036,WOS:000805852100005
10.1021/acsaelm.4c01909,WOS:001380962500001
10.1016/j.matlet.2020.128611,WOS:000579358800002
10.1016/j.jpowsour.2015.09.084,WOS:000364439400036
10.1021/acsanm.4c06086,WOS:001404635900001
10.1021/acs.langmuir.4c00078,WOS:001176196400001
10.1021/acscatal.6b03161,WOS:000391783200090
10.1039/c8nr07045h,WOS:000448344100021
10.1016/j.apsusc.2017.08.098,WOS:000415135500080
10.1039/c2cp40841d,WOS:000309140400036
10.1021/acscatal.8b01164,WOS:000444364800040
10.1021/acsaem.8b01769,WOS:000459948900032
10.1016/j.diamond.2025.112201,WOS:001450185500001
10.1039/d4nr02985b,WOS:001359012000001
10.1016/j.electacta.2018.05.129,WOS:000434691400036
10.1016/j.ssi.2025.116784,WOS:001425093300001
10.1016/j.jpowsour.2024.235017,WOS:001266385800001
10.1016/j.matlet.2023.134823,WOS:001029765600001
10.1039/c9nr05311e,WOS:000498821300039
10.1016/j.ijhydene.2018.11.172,WOS:000456355700024
10.1039/d3cc03473a,WOS:001065326100001
10.1002/adfm.202414593,WOS:001320154600001
10.1021/acsomega.9b02555,WOS:000502128300017
10.1016/j.apsusc.2019.06.183,WOS:000479082900081
10.1016/j.ijhydene.2019.12.024,WOS:000514018600048
10.1021/acs.chemmater.5b03404,WOS:000366223200021
10.1021/acsami.5b07472,WOS:000365931700013
10.1016/j.nanoen.2023.108349,WOS:000958588100001
10.1039/d3ta03808d,WOS:001074647900001
10.1002/celc.202200148,WOS:000773947300001
10.1002/aenm.202401444,WOS:001250481800001
10.1016/j.jpowsour.2022.232441,WOS:000891798900005
10.1021/jacs.4c14493,WOS:001402969100001
10.1016/j.jcis.2019.09.102,WOS:000497599600012
10.1039/d4ta08499c,WOS:001450189300001
10.3390/app11219974,WOS:000721572900001
10.1002/smll.202005605,WOS:000634638000001
10.1039/d4nj00361f,WOS:001206492300001
10.1016/j.cej.2022.137915,WOS:000830821600008
10.1016/j.apsusc.2022.155537,WOS:000935581800001
10.1002/cctc.202401759,WOS:001386363200001
10.1016/j.jelechem.2018.11.047,WOS:000456759300057
10.1021/acsami.0c06716,WOS:000571433500024
10.1016/j.ijhydene.2023.08.354,WOS:001139434400001
10.1002/smll.202107541,WOS:000765315900001
10.1007/s43207-024-00433-6,WOS:001337233500001
10.1016/j.mtchem.2024.102414,WOS:001363612300001
10.1016/j.electacta.2017.05.083,WOS:000404314100017
10.1039/d3ta05699f,WOS:001114704800001
10.1016/j.jcis.2025.137409,WOS:001458861800001
10.1016/j.jallcom.2018.03.379,WOS:000432668500112
10.1039/d3qm00472d,WOS:001032449000001
